replySeq,title,name,content,memberId,memberIcon,memberUrl,memberDomain,good,bad,site,email,ipAddress,offset,location,isMobile,deleteReason
40896234,"""너무 적어 부끄럽다""…마스크·저금통 남기고 떠난 시민 | 연합뉴스",아크림,"모두 마스크 구하려고 발을 동동 구르는 시국에 ... 마스크 1장이 얼마나 소중한지 뼈저리게 느끼는 상황에서 자신의 마스크를 기꺼이 내어주고, 작은 정성을 모아모아 기부하는 모습, 정말 존경스럽습니다!!
어머님과 어머님의 아이가 이 세상의 빛이라고 생각합니다!!",15695945,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/dasiand,naver,0,0,https://www.yna.co.kr/view/AKR20200311078000065,,112.169.222.136,1,South Korea,0,
40896194,"""너무 적어 부끄럽다""…마스크·저금통 남기고 떠난 시민 | 연합뉴스",handy,그 마음이 너무 커서 보는 내가 부끄러워졌습니다.,31209095,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/hwangms1,naver,0,0,https://www.yna.co.kr/view/AKR20200311078000065,,218.234.87.66,1,South Korea,0,
40895761,"""너무 적어 부끄럽다""…마스크·저금통 남기고 떠난 시민 | 연합뉴스",여울목나그네,"천사가 따로 없쬬~~!!
엄마 따라나온 저 아니는 후에 엄마처럼 천사가 될거요.
그야말로 천국이 저들의 것이요",1212427076,http://k.kakaocdn.net/dn/b4f0fx/btqy9is9EiZ/5h1oiSr5cPGkHSsNkxfTK1/img_640x640.jpg,,kakao,1,0,https://www.yna.co.kr/view/AKR20200311078000065,,116.42.168.199,1,South Korea,0,
40895733,"""너무 적어 부끄럽다""…마스크·저금통 남기고 떠난 시민 | 연합뉴스",이 데레사,"아!!!~~~
목이 메어 오면서 눈물이 뭉클  

이렇게 아름다운 영혼들이숨어 있었구나
부끄럽기  한이 없구나  하느님의 사랑 가득 가득 받으세요 아멘",1126903922,http://k.kakaocdn.net/dn/czXJKg/btqwQkT5Gfa/ZkHk9u6d9drRX0QpihUet0/profile_640x640s.jpg,https://story.kakao.com/_j70G69,kakao,2,0,https://www.yna.co.kr/view/AKR20200311078000065,,125.185.11.8,1,South Korea,0,
40895055,마스크 판매량 조회 서비스 일제 개시…사용자 폭주로 접속 지연 | 연합뉴스,이범석(용산후암),"지금 유통책 지오영과 판매자 약국들만 신나있다. 요즘처럼 손님없어 텅텅빈 자영업자 매장에 들러보라. 약국은 줄서서 마스크 2장 얻으려 줄 서고 30분도 안돼 완판 된다 그리고 순수익이 10 만원. 이런 장사가 어디있나? 기자양반, 팩트 체크라도 제대로 하고 써라. 가격 더 낮춰 모든 유통업체에게 판권을 돌려 줘라. 팔기 싫은데 억지로 팔고 있다는 약국들의 가증스런 모습. 그 뒤에 지오영의 음흉한 웃음이 보인다. 배급이 아니라 자유시장에  언제든지 살수 있는 구조로 만들어라. 판매 마진  보전이 아닌 생산 마진을 충분히 제공하는 가격이어야 한다.",1303550653,http://k.kakaocdn.net/dn/bIQKtV/btqiK1UAG8B/ni13GHUsrGK2Qqc8htc3Gk/img_640x640.jpg,https://story.kakao.com/_c14XJ,kakao,0,1,https://www.yna.co.kr/view/AKR20200311061000017,,221.139.30.214,1,South Korea,1,
40895184,마스크 판매량 조회 서비스 일제 개시…사용자 폭주로 접속 지연 | 연합뉴스,재즈감귤,마진이 중요하나 지금? 사재기 못하게 하려고 저러는건데 이해 못하셨나,1305570673,http://k.kakaocdn.net/dn/bmvF8D/btqB1c4NO0F/kzPaCqKfhVkNJ0a5C2aCLK/img_640x640.jpg,https://story.kakao.com/_gEtYe,kakao,0,0,https://www.yna.co.kr/view/AKR20200311061000017,,218.39.166.9,1,South Korea,0,
40894470,"""개성공단 가동, 마스크 생산하자""…부산시의회 남북특위 성명 | 연합뉴스",답답한맘,위기를 기회로? ... 기회 잡으려다 더 위험해진다.,149647937,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/anti_rocketman,naver,0,0,https://www.yna.co.kr/view/AKR20200311055700051,,211.51.38.72,1,South Korea,0,
40896123,"""개성공단 가동, 마스크 생산하자""…부산시의회 남북특위 성명 | 연합뉴스",답답한맘,"북한은 통제사회라서 쉽게 터지지 않을 겁니다. 
코로나 양성 반응 나온 사람과 그 집안을 김정은이 총살시켰다는 보도가 있더군요. (동아일보)",149647937,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/anti_rocketman,naver,0,0,https://www.yna.co.kr/view/AKR20200311055700051,,211.51.38.72,1,South Korea,0,
40895592,"""개성공단 가동, 마스크 생산하자""…부산시의회 남북특위 성명 | 연합뉴스",tank****,밉지만 북한 터지면 더 어려워 집니다. 시간이 관건인데 또 미미적 거리지 마시고 바로 추진 하시길 바랍니다.,37542010,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/tank2561,naver,0,0,https://www.yna.co.kr/view/AKR20200311055700051,,182.213.29.238,1,South Korea,0,
40895931,"김병준, 세종을 출마선언…""제2 국회의사당·대통령집무실 설치"" | 연합뉴스",Pundit Smith,"대한민국의 수치다. 
이런 근본 없는 사람이 국회의원에 나서다니...
지나가는 개도 출마하겟다.",111238906794037,https://graph.facebook.com/111238906794037/picture,https://www.facebook.com/111238906794037,facebook,0,0,https://www.yna.co.kr/view/AKR20200311055600001,,69.174.154.33,1,United States,0,
40895607,자니윤 한국관광공사 감사 임명이 부른 평지풍파 | 연합뉴스,김미경,"인간사 새옹지마' 라더니..
고인의 명복을 빕니다  _(())_",676776238,http://k.kakaocdn.net/dn/bT3PoM/btqi1Qz4q4R/02lxHMbk4TVhabQPwFhIOK/profile_640x640s.jpg,https://story.kakao.com/_17uL62,kakao,1,0,https://www.yna.co.kr/view/AKR20200311030600005,,106.102.128.4,1,South Korea,1,
40895591,자니윤 한국관광공사 감사 임명이 부른 평지풍파 | 연합뉴스,이재민,이시기에 흘러간 이런기사 제개의 의도는? 모조리 바꿔야한다. 정치도 기자도 사법부도 다만 선거는 민주당만 ...,14409017,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/woals5499,naver,1,0,https://www.yna.co.kr/view/AKR20200311030600005,,59.20.208.219,1,South Korea,0,
40895392,자니윤 한국관광공사 감사 임명이 부른 평지풍파 | 연합뉴스,그러하다,쟈니윤하면 기억나는거 '자니윤쇼'하다 골프치러가서 캐디 폭행하고 잠적한거....그거 밖에 기억안남.,65545976,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/diavleo,naver,0,0,https://www.yna.co.kr/view/AKR20200311030600005,,115.95.77.211,1,South Korea,0,
40894927,자니윤 한국관광공사 감사 임명이 부른 평지풍파 | 연합뉴스,Alex,"미,친X 이 미,친짓을 했던거지...",a201bb8474ccc12f0f51cd8b69f9685a233646a214f5dc60915dd1d05b76028c,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/jhgsem,naver,0,2,https://www.yna.co.kr/view/AKR20200311030600005,,218.233.153.21,1,South Korea,0,
40895207,자니윤 한국관광공사 감사 임명이 부른 평지풍파 | 연합뉴스,꽃바람,"집구석 놈팽이 미친x 가 미,친 댓글을 달앗네",67485904,https://phinf.pstatic.net/contact/20200203_234/1580728407313PLd2D_JPEG/__013.jpg,http://blog.naver.com/angin_bunga,naver,0,1,https://www.yna.co.kr/view/AKR20200311030600005,,211.105.125.251,1,South Korea,0,
40894554,자니윤 한국관광공사 감사 임명이 부른 평지풍파 | 연합뉴스,돈워리,"엽슈! 
이게 기사야 소설이야?
언론수준에 
낯뜨겁다",112287931,https://phinf.pstatic.net/contact/20171222_170/1513922439283sMdqw_JPEG/image.jpg,http://blog.naver.com/ninquietpas,naver,0,0,https://www.yna.co.kr/view/AKR20200311030600005,,59.8.153.112,2,South Korea,1,
40894479,자니윤 한국관광공사 감사 임명이 부른 평지풍파 | 연합뉴스,이백점,조선시대의 '부관참시'를 떠올리게 하는  기사를 쓰는 저의가 뭘까? 때린놈 또때리고 넘어진놈 또 짓밟아여 직성이 풀리는 기레기라서 그런가?,34363278,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/knoueng,naver,2,0,https://www.yna.co.kr/view/AKR20200311030600005,,125.128.62.37,2,South Korea,0,
40896227,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,두꺼비,이기사을 쓸려면 팩트확인이 먼저인데 이기자는 도대체 기자인가 ??마스크가 언제 중국에 수출된는가 부터 알아보고 이기사을 써야지 꼭 이런식으로 써서 국민을 호도하고 고생하는 정부의 힘을 빼야 올은가??그냥 수출입국에 문의만해도 알수있을것을 취재도 안하고 쓰면 되는가? 이마스크는 코로나 초기에 중국으로 약 3억장이상이 수출된것중 아닐까?초기에 마스크업체에 6개월동안 만들어 놓은것중에 중국으로 수출한건데 이정도는 취재해서 기사을 써야지 거저먹을려고 국민을 호도해 정말 나쁜 기자네 그리고 마스크업체는 1년 내내 만들어 11월에서 5월까지가 판매 성수기랍니다 황사나 미세먼지가 급증할때가 판매 성수기랍니다,66754620,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/bk0867,naver,0,0,https://www.yna.co.kr/view/AKR20200311025600073,,180.224.50.99,1,South Korea,0,
40896225,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,전부민,락엔락 본사를 조사해보자.,376696036,http://mud-kage.kakao.co.kr/14/dn/btqfCgHa4dC/pRA2Ta5npNI7FV1u0j0kz0/o.jpg,https://story.kakao.com/_JKdOI5,kakao,0,0,https://www.yna.co.kr/view/AKR20200311025600073,,218.148.95.11,1,South Korea,1,
40895993,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,hjny****,"ㅁ이 기사내용이 뭐가 그리 대단하지? 예전에 사 놓은거 준거쟎아. 빙다리들아. 전부 기래기와 알바천국일세.미국은 그냥 없어, 구할수도,줄서서 살수도 없어. 생산량이 인구의 5%내외니까 마스크 쓰지 말라쟎아. 안써도 괜챦다고... 한국이 좋은나라야. 문재인이도 잘 하고 있고, 미국은 마스크와 세정제를 못사니까 총기,총알 무지하게 팔린다. 왜? 폭도들이 생길까봐!",41150268,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/hjny1010,naver,1,0,https://www.yna.co.kr/view/AKR20200311025600073,,70.104.196.69,1,United States,0,
40895916,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,Rykiel,대깨문들 마스크 날짜가지고 트집잡네 야이 버러지들아 벌써 한참전에 정부는 수출규제한다고했고 당시 중국도 마스크 대란이었다 그게 언젠쩍 일인데 이제와서 한국산 마스크가 일본에 등장하냐 진짜 뇌가 없는 놈들이네,18550131,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/keith520,naver,1,0,https://www.yna.co.kr/view/AKR20200311025600073,,14.53.228.64,1,South Korea,1,
40895040,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,조용호,"이 기사를 쓴 기자는
화면에 나오는 마스크의 수출일자를
아는가?
이런 불신조장 기사를 쓸 시간에
중국에서 수출하기로 한 마스크의 
구체적 스케줄이나 수량 확대는
안되는지 취재하는 게 낫지 않을까?
그러거는 관심 없나?",752310167,https://cdn-city.livere.com/images/user_profile_3,https://story.kakao.com/_HHFv40,kakao,2,0,https://www.yna.co.kr/view/AKR20200311025600073,,218.209.239.214,2,South Korea,1,
40894988,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,나의지킴이,문재앙과 친중주사파놈들이 국민을 속이고 호도하면서 뒤로는 중국놈들에게 마스크수출한것이 밝혀진것 뿐이야...모르는척하는 대깨문들이 가증스럽구나..,67939205,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/npp54,naver,1,2,https://www.yna.co.kr/view/AKR20200311025600073,,218.147.65.205,2,South Korea,0,
40894976,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,십자군,문재앙이 국민 몰래 중국으로 빼돌린 마스크다 천벌받아 죽을 문죄인놈,70a73517c699f6037e789238375f9b72dbe1ef33e6ae637a6dc0f04bcc9696ed,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/kangsw92,naver,1,3,https://www.yna.co.kr/view/AKR20200311025600073,,110.70.26.235,2,South Korea,1,
40894941,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,센스오프,"수출규제 안했다고 정부 탓 하는 사람은 뭘 원하는거냐?
수출규제 하려면 법령이 있어야 하는데 그게 없었잖아.(2/6 발의) 빨리 통과 안시킨 쪽이 누군가? 
그리고 매점매석 없애려고 수출 막고 공적 마스크로 배분했더니 사회주의라면서?    
마스크5부제 대만은 칭찬하고, 한국이하면 비하하고. 
규제 하기전에 매점매석하여 정식으로 판매되고 한국에서 사서 보따리상이 가져가는거를 무슨 근거로 막을건데?
자유시장경제에 맞겨서 메르스 때처럼 마스크 가격 8천~1만 하면 그땐 또 뭐라할건데? 
일본이 어떤 상황인지 보고도 모르나?",24995644,https://phinf.pstatic.net/contact/20171011_111/15077041401122Ls5s_JPEG/image.jpg,http://blog.naver.com/icykarma,naver,5,3,https://www.yna.co.kr/view/AKR20200311025600073,,211.115.123.203,2,South Korea,0,
40894831,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,테리우스짱,"김호준기자 던지기식으로 기사 쓰지말아주세요. ""추정"" 이런 표현도 쓰지 말고, 그리고 뭔가를 낌새를 챘으면 추적 기사를 쓰던지, 그냥 아무 책임 없이 툭 던져놓고 아니면 말고식을 무책임한 기사를 쓰지 맙시다. 취재를 할려면 100만개중에 몇개가 한국산인지 정도는 나와야지 사진에 몇박스 한국어가 눈에 보인다고 , 언제 생산된건지, 언제 수출된건지, 제조업체에 확인 전화라도 해봤는지,  
근데 취재를 하긴한건지,  뭘했어?  그냥 책상에  앉아서 사진 한장 보고  아니면 말고식으로 쓴거구만.  요즘 기사하나 쓰면 기레기라는 댓글이 많이 달릴텐데 그런 생각은 안하나? 못하나?",16122992,https://phinf.pstatic.net/contact/20191211_228/1576072791090jiWHg_JPEG/2012__%A9%A7.jpg,http://blog.naver.com/teriusjang,naver,3,1,https://www.yna.co.kr/view/AKR20200311025600073,,121.154.7.189,2,South Korea,0,
40894757,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,xntlad****,저급한기레기들,35456423,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/xntladl258,naver,2,0,https://www.yna.co.kr/view/AKR20200311025600073,,39.7.28.62,2,South Korea,1,
40894709,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,콘크리트,마윈에게 마스크를 판매한 사람을 찾아 엄벌해주세요. 내수용 마스크를 매점매석해서 중국에 팔았다는 거네요.,38460176,https://phinf.pstatic.net/contact/20200227_224/1582742442470HbyrJ_JPEG/image.jpg,http://blog.naver.com/iooozooo,naver,2,0,https://www.yna.co.kr/view/AKR20200311025600073,,223.39.139.251,2,South Korea,1,
40894704,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,늘솔,"국산 마스크가 또다시 나올것이다.
문재인 정권이 수출을 금하거나
불법수출을 철저히 단속하지 않아 국민들만
마스크 한장 사기도 힘들게 만들었다. 방빼라.",36459811,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/yns4745,naver,1,3,https://www.yna.co.kr/view/AKR20200311025600073,,1.245.224.61,2,South Korea,0,
40894499,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,coa,무슨 말이 하고 싶은건데? 찌질하게~~~,174612534,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/coala0314,naver,1,0,https://www.yna.co.kr/view/AKR20200311025600073,,223.39.158.19,2,South Korea,1,
40894182,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,one_****,"자유시장경제의 민낯이다.

중국에서 특수부대가 한국 마스크 창고 턴 것은 아닐 것 아니냐?

그럼  국내 업자들이  마스크 사재기하여 중국에 팔았고..
중국은 고가로 샀을 뿐이고...

그냥 자유시장경제에 맡겨 놓으면 일어나는 매점매석은  조선시대 박지원 소설에도 나온단다..

중국욕할 일이 아니고...  도덕성을 잃어버린 장사치들의 장난에 의한 결과이다.

이걸 굳이 중국 욕할 수 있냐?

제발 문제의 본질을 봐라..

개돼지들처럼 조중동 이야기에 맨날 이끌려 다니지 말고..

스스로 좀 생각해 보길..",19299891,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/one_word,naver,2,2,https://www.yna.co.kr/view/AKR20200311025600073,,124.59.64.117,2,South Korea,0,
40895182,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,andrewha****,당신의 그 거친 입을 다물게 할 수 있는건...... 공업용 미싱,21368142,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/andrewhajung,naver,1,0,https://www.yna.co.kr/view/AKR20200311025600073,,182.161.177.177,2,South Korea,1,
40895126,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,힘든 피오,언제 한국당이 마스크수출규제법 반대한적 있나? 없는말 만들지마라. 짱개야,69412227,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/pio2336,naver,0,1,https://www.yna.co.kr/view/AKR20200311025600073,,125.138.24.143,2,South Korea,0,
40894887,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,앤디,언제적  논리인지..보이지않는손 탓하남?? 전에도 쌀값 안정시키기 위해서 정부에서 수매도 해주고 하는데...그건 뭔지? 정부가 통제 권한을 가지고 있는데..제대로 못하고 직무 유기 한것을 자유시장경제 탓하네...,39551870,https://phinf.pstatic.net/contact/51/2015/11/18/chowy117_1447838504440.jpg,http://blog.naver.com/chowy117,naver,0,1,https://www.yna.co.kr/view/AKR20200311025600073,,218.155.252.180,2,South Korea,0,
40894710,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,션,문재앙 개새끼라고 ㅄ아,97945485,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/seongtion,naver,0,0,https://www.yna.co.kr/view/AKR20200311025600073,,163.239.203.92,2,South Korea,0,
40894675,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,늘솔,"자유시장경제탓이냐?
모든걸 남탓하는 개버릇은 네넘이나
문재인정권이나 어쩜 그렇게 똑같냐?
질할하지 마라. 정부가 수출을 허가하거나
불법 수출을 막지 못해서 그러거지 미친넘.",36459811,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/yns4745,naver,0,2,https://www.yna.co.kr/view/AKR20200311025600073,,1.245.224.61,2,South Korea,0,
40893935,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,뭉치네,ㅋㅋㅋ 이게 그토록 공정하고 자유롭고 정의로운 문재인 정권의 실태인지라~~~ 조금 있음  김정은네서도 나오지 않을까??ㅋㅋㅋ,30871772,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/mc7373,naver,2,2,https://www.yna.co.kr/view/AKR20200311025600073,,211.185.95.84,3,South Korea,0,
40893772,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,유병화,"어찌 이런일이 생기냐구ᆢ
국내에서는 마스크대란으로 2개씩배급받는 신세인데 어찌 중국거쳐 일본까지 갈수가 있는지진짜 난감하고 국민한테는 진짜 배신감과 성질밖엔~~~
신경질도 나여~~",40158725,https://phinf.pstatic.net/contact/42/2014/12/25/kumbo8282_1419514717509.jpg,http://blog.naver.com/kumbo8282,naver,5,2,https://www.yna.co.kr/view/AKR20200311025600073,,223.38.21.221,3,South Korea,1,
40893651,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,ic****,"세계 어느 나라든지 이런 시기에 한탕 해보겠다고 발빠르게 움직여서 매점매석하는 인간들 있기 마련이다.
중국이 미국에 자기들이 판 마스크 싹쓸이 해가고 가격 엄청 올려서 되파는 것만 봐도 그렇다.",15332546,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/ictwbi,naver,2,1,https://www.yna.co.kr/view/AKR20200311025600073,,211.203.147.27,3,South Korea,0,
40893526,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,candle0****,.혹시 직거래공장이 있는지 그것을 추적해봐야 한다.,16468949,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/candle07228,naver,0,1,https://www.yna.co.kr/view/AKR20200311025600073,,223.39.158.182,3,South Korea,1,
40893522,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,slo****,죽기 살기로 해쳐먹으려고 하는 쓰레기들이 넘쳐나는데.. 빼돌리고 해쳐먹는 애덜 뒤조사하면 더 센넘들이 나오지 않을까 싶은데...!!!  법조계고 국개의원이고 표좀 얻어보려고 쌩쑈를 하고 있는데 멀 제대로 하겠는가~!!,28901666,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/slowdak,naver,2,0,https://www.yna.co.kr/view/AKR20200311025600073,,112.223.234.36,3,South Korea,0,
40893456,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,로마니샤,락앤락꺼가 좋은가보네,32602408,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/sadulbo,naver,1,0,https://www.yna.co.kr/view/AKR20200311025600073,,211.234.25.101,3,South Korea,0,
40893367,중국 마윈 한국산 추정 마스크 일본 홋카이도 지원 논란 | 연합뉴스,두견새,언노미 중국에 줬나 팔아먹었나,44626310,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/ccag50,naver,4,0,https://www.yna.co.kr/view/AKR20200311025600073,,211.107.140.172,3,South Korea,0,
